Genes	GO.ID_CC	Term_CC	Annotated_CC	Significant_CC	Expected_CC	Rank in classicFisher_CC	classicFisher_CC	elimFisher_CC	weight01Fisher_CC	parentchildFisher_CC	weightFisher_CC	leaFisher_CC
gbgene4471	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4473	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4479	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene45	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4526	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4535	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4539	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4550	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4557	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4559	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4560	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4561	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4562	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4580	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4586	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4603	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4605	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4606	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4607	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4636	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4637	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4656	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4670	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4671	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4672	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4675	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4686	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4693	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4726	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4727	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4747	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4748	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4776	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4779	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4781	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4806	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4817	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4819	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4820	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4822	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4837	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4838	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4839	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4840	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4841	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4842	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4843	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4844	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4846	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4847	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4848	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4851	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4852	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4853	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4854	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4855	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4856	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4872	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4875	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4888	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4891	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4892	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4893	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4911	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4923	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4945	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4950	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4951	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4952	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4957	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4958	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene496	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4984	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4996	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene4997	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5002	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5005	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5006	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5025	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5027	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5034	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene505	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5059	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene506	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5062	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5072	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene508	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5117	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5120	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5122	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5123	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5128	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5129	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5136	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5140	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5152	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5153	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5163	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5183	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5184	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5200	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5201	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5202	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5218	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene522	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5220	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5223	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5226	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5227	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5230	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5234	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5239	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5251	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5264	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5292	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5293	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5301	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5302	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5314	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5317	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5319	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5321	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5325	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5327	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5341	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5344	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5382	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5397	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5400	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5416	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5420	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5422	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5424	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5430	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5431	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5432	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5433	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5436	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5442	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5446	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene545	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5454	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5468	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5484	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5485	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5490	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5537	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5550	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5579	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5597	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5606	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5607	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5635	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5641	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5645	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5651	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5706	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene571	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5711	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5712	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5733	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5734	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5787	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5812	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5825	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5832	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5838	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5841	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5852	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5853	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5860	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5863	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5885	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5887	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5888	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5889	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene589	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5890	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5904	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5927	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5930	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5936	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5937	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5938	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5941	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5943	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5955	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5970	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5973	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5989	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene5997	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6027	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6031	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6051	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6053	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6063	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene607	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene609	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene610	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6101	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6105	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6106	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6109	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6125	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6126	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6134	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6141	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6142	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6182	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6187	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6188	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6192	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6209	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6219	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6223	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6228	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6247	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6261	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6262	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6269	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6273	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6283	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6296	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
gbgene6299	GO:0005886	plasma membrane	2086	5	12.98	66	0.9984	0.9984	0.9959	1.0000	0.9987	0.9984
